url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,accords_list,accords_weighted,perfil_texto,cluster
https://www.fragrantica.com/perfume/kate-spade/twirl-8578.html,twirl,kate spade,USA,women,"3,6",400,2010,watermelon  red currant  blackberry,magnolia  african orange flower  tiare flower  jasmine,sweet notes  musk,fruity,white floral,sweet,floral,ozonic,"['fruity', 'white floral', 'sweet', 'floral', 'ozonic']",fruity fruity fruity fruity fruity white floral white floral white floral white floral sweet sweet sweet floral floral ozonic,perfume: twirl. brand: kate spade. gender: women. country: USA. year: 2010. top notes: watermelon  red currant  blackberry. middle notes: magnolia  african orange flower  tiare flower  jasmine. base notes: sweet notes  musk. main accords: fruity fruity fruity fruity fruity white floral white floral white floral white floral sweet sweet sweet floral floral ozonic.,4
https://www.fragrantica.com/perfume/kenzo/wild-29703.html,wild,kenzo,France,women,"3,6",73,2015,pink grapefruit  pink pepper  pomegranate,peony  orange blossom  green almond,musk  cedar  white tea,citrus,woody,floral,fresh,musky,"['citrus', 'woody', 'floral', 'fresh', 'musky']",citrus citrus citrus citrus citrus woody woody woody woody floral floral floral fresh fresh musky,perfume: wild. brand: kenzo. gender: women. country: France. year: 2015. top notes: pink grapefruit  pink pepper  pomegranate. middle notes: peony  orange blossom  green almond. base notes: musk  cedar  white tea. main accords: citrus citrus citrus citrus citrus woody woody woody woody floral floral floral fresh fresh musky.,2
https://www.fragrantica.com/perfume/kenzo/kenzo-world-eau-de-toilette-48156.html,kenzo world eau de toilette,kenzo,France,women,"3,6",1130,2018,pear  bergamot,peony  almond blossom  rose,white musk  orris root  violet  iso e super  vanilla  sandalwood,floral,fresh,powdery,rose,sweet,"['floral', 'fresh', 'powdery', 'rose', 'sweet']",floral floral floral floral floral fresh fresh fresh fresh powdery powdery powdery rose rose sweet,perfume: kenzo world eau de toilette. brand: kenzo. gender: women. country: France. year: 2018. top notes: pear  bergamot. middle notes: peony  almond blossom  rose. base notes: white musk  orris root  violet  iso e super  vanilla  sandalwood. main accords: floral floral floral floral floral fresh fresh fresh fresh powdery powdery powdery rose rose sweet.,2
https://www.fragrantica.com/perfume/les-parfums-de-rosine/la-rose-extreme-13963.html,la rose extreme,les parfums de rosine,France,women,"3,6",35,2011,tagetes  violet  black currant  neroli,rose  jasmine  iris  ylang ylang  african orange flower,musk  peru balsam  sandalwood  benzoin  tonka bean,rose,balsamic,floral,woody,powdery,"['rose', 'balsamic', 'floral', 'woody', 'powdery']",rose rose rose rose rose balsamic balsamic balsamic balsamic floral floral floral woody woody powdery,perfume: la rose extreme. brand: les parfums de rosine. gender: women. country: France. year: 2011. top notes: tagetes  violet  black currant  neroli. middle notes: rose  jasmine  iris  ylang ylang  african orange flower. base notes: musk  peru balsam  sandalwood  benzoin  tonka bean. main accords: rose rose rose rose rose balsamic balsamic balsamic balsamic floral floral floral woody woody powdery.,3
https://www.fragrantica.com/perfume/maison-martin-margiela/when-the-rain-stops-70985.html,when the rain stops,maison martin margiela,France,women,"3,6",1976,2021,green notes  bergamot  pink pepper,watery notes  rain notes  turkish rose  jasmine,pine tree  moss  patchouli,aquatic,woody,green,ozonic,rose,"['aquatic', 'woody', 'green', 'ozonic', 'rose']",aquatic aquatic aquatic aquatic aquatic woody woody woody woody green green green ozonic ozonic rose,perfume: when the rain stops. brand: maison martin margiela. gender: women. country: France. year: 2021. top notes: green notes  bergamot  pink pepper. middle notes: watery notes  rain notes  turkish rose  jasmine. base notes: pine tree  moss  patchouli. main accords: aquatic aquatic aquatic aquatic aquatic woody woody woody woody green green green ozonic ozonic rose.,3
https://www.fragrantica.com/perfume/montale/aoud-lavender-30507.html,aoud lavender,montale,France,unisex,"3,6",246,2015,lavender  saffron  bergamot  lemon,patchouli  flowers,agarwood (oud)  powdery notes  sandalwood  white musk  amber,lavender,oud,powdery,warm spicy,fresh spicy,"['lavender', 'oud', 'powdery', 'warm spicy', 'fresh spicy']",lavender lavender lavender lavender lavender oud oud oud oud powdery powdery powdery warm spicy warm spicy fresh spicy,perfume: aoud lavender. brand: montale. gender: unisex. country: France. year: 2015. top notes: lavender  saffron  bergamot  lemon. middle notes: patchouli  flowers. base notes: agarwood (oud)  powdery notes  sandalwood  white musk  amber. main accords: lavender lavender lavender lavender lavender oud oud oud oud powdery powdery powdery warm spicy warm spicy fresh spicy.,0
https://www.fragrantica.com/perfume/montale/crazy-in-love-67108.html,crazy in love,montale,France,women,"3,6",472,2021,wild rose  violet leaves,saffron  brown sugar,amber  vanilla bean,rose,warm spicy,sweet,amber,metallic,"['rose', 'warm spicy', 'sweet', 'amber', 'metallic']",rose rose rose rose rose warm spicy warm spicy warm spicy warm spicy sweet sweet sweet amber amber metallic,perfume: crazy in love. brand: montale. gender: women. country: France. year: 2021. top notes: wild rose  violet leaves. middle notes: saffron  brown sugar. base notes: amber  vanilla bean. main accords: rose rose rose rose rose warm spicy warm spicy warm spicy warm spicy sweet sweet sweet amber amber metallic.,0
https://www.fragrantica.com/perfume/montblanc/explorer-ultra-blue-66266.html,explorer ultra blue,montblanc,France,men,"3,6",1279,2021,sicilian bergamot  pink pepper  exotic fruits,sea notes  ambergris,woodsy notes  indonesian patchouli leaf  leather,marine,aromatic,citrus,woody,fruity,"['marine', 'aromatic', 'citrus', 'woody', 'fruity']",marine marine marine marine marine aromatic aromatic aromatic aromatic citrus citrus citrus woody woody fruity,perfume: explorer ultra blue. brand: montblanc. gender: men. country: France. year: 2021. top notes: sicilian bergamot  pink pepper  exotic fruits. middle notes: sea notes  ambergris. base notes: woodsy notes  indonesian patchouli leaf  leather. main accords: marine marine marine marine marine aromatic aromatic aromatic aromatic citrus citrus citrus woody woody fruity.,1
https://www.fragrantica.com/perfume/mugler/innocent-rock-2588.html,innocent rock,mugler,France,women,"3,6",374,2008,grapes  litchi,rose,pepper,fruity,rose,fresh spicy,tropical,sweet,"['fruity', 'rose', 'fresh spicy', 'tropical', 'sweet']",fruity fruity fruity fruity fruity rose rose rose rose fresh spicy fresh spicy fresh spicy tropical tropical sweet,perfume: innocent rock. brand: mugler. gender: women. country: France. year: 2008. top notes: grapes  litchi. middle notes: rose. base notes: pepper. main accords: fruity fruity fruity fruity fruity rose rose rose rose fresh spicy fresh spicy fresh spicy tropical tropical sweet.,4
https://www.fragrantica.com/perfume/nishane/santalove-30571.html,santalove,nishane,Turkey,unisex,"3,6",73,2013,ylang ylang  bergamot,sandalwood,vanilla  tonka bean,vanilla,woody,yellow floral,sweet,powdery,"['vanilla', 'woody', 'yellow floral', 'sweet', 'powdery']",vanilla vanilla vanilla vanilla vanilla woody woody woody woody yellow floral yellow floral yellow floral sweet sweet powdery,perfume: santalove. brand: nishane. gender: unisex. country: Turkey. year: 2013. top notes: ylang ylang  bergamot. middle notes: sandalwood. base notes: vanilla  tonka bean. main accords: vanilla vanilla vanilla vanilla vanilla woody woody woody woody yellow floral yellow floral yellow floral sweet sweet powdery.,3
https://www.fragrantica.com/perfume/o-boticario/men-2021-65124.html,men 2021,o boticario,Brazil,men,"3,6",45,2021,citruses  sage  pear,lavender  mint  cedar needles  rose,patchouli  cedar  moss,aromatic,lavender,woody,fresh spicy,citrus,"['aromatic', 'lavender', 'woody', 'fresh spicy', 'citrus']",aromatic aromatic aromatic aromatic aromatic lavender lavender lavender lavender woody woody woody fresh spicy fresh spicy citrus,perfume: men 2021. brand: o boticario. gender: men. country: Brazil. year: 2021. top notes: citruses  sage  pear. middle notes: lavender  mint  cedar needles  rose. base notes: patchouli  cedar  moss. main accords: aromatic aromatic aromatic aromatic aromatic lavender lavender lavender lavender woody woody woody fresh spicy fresh spicy citrus.,1
https://www.fragrantica.com/perfume/paco-rabanne/lady-million-lucky-48904.html,lady million lucky,paco rabanne,Spain,women,"3,6",724,2018,raspberry,hazelnut  rose  jasmine,honey  cashmere wood  sandalwood  cedar,woody,sweet,fruity,honey,rose,"['woody', 'sweet', 'fruity', 'honey', 'rose']",woody woody woody woody woody sweet sweet sweet sweet fruity fruity fruity honey honey rose,perfume: lady million lucky. brand: paco rabanne. gender: women. country: Spain. year: 2018. top notes: raspberry. middle notes: hazelnut  rose  jasmine. base notes: honey  cashmere wood  sandalwood  cedar. main accords: woody woody woody woody woody sweet sweet sweet sweet fruity fruity fruity honey honey rose.,4
https://www.fragrantica.com/perfume/ralph-lauren/notorious-3908.html,notorious,ralph lauren,USA,women,"3,6",1051,2008,pink pepper  black currant  bergamot,carnation  peony  white chocolate,patchouli  vanilla  musk  orris root,floral,warm spicy,soft spicy,fruity,sweet,"['floral', 'warm spicy', 'soft spicy', 'fruity', 'sweet']",floral floral floral floral floral warm spicy warm spicy warm spicy warm spicy soft spicy soft spicy soft spicy fruity fruity sweet,perfume: notorious. brand: ralph lauren. gender: women. country: USA. year: 2008. top notes: pink pepper  black currant  bergamot. middle notes: carnation  peony  white chocolate. base notes: patchouli  vanilla  musk  orris root. main accords: floral floral floral floral floral warm spicy warm spicy warm spicy warm spicy soft spicy soft spicy soft spicy fruity fruity sweet.,0
https://www.fragrantica.com/perfume/salvador-dali/itislove-4569.html,itislove,salvador dali,Spain,women,"3,6",294,2008,pink pepper  pomegranate  grapefruit,immortelle  narcissus  rose  iris,musk  amber  sandalwood  vanille,woody,powdery,musky,sweet,herbal,"['woody', 'powdery', 'musky', 'sweet', 'herbal']",woody woody woody woody woody powdery powdery powdery powdery musky musky musky sweet sweet herbal,perfume: itislove. brand: salvador dali. gender: women. country: Spain. year: 2008. top notes: pink pepper  pomegranate  grapefruit. middle notes: immortelle  narcissus  rose  iris. base notes: musk  amber  sandalwood  vanille. main accords: woody woody woody woody woody powdery powdery powdery powdery musky musky musky sweet sweet herbal.,3
https://www.fragrantica.com/perfume/salvatore-ferragamo/incanto-amity-24460.html,incanto amity,salvatore ferragamo,Italy,women,"3,6",258,2014,mandarin orange  melon,lotus  white peach  jasmine,white musk  cedar,aquatic,ozonic,citrus,floral,fruity,"['aquatic', 'ozonic', 'citrus', 'floral', 'fruity']",aquatic aquatic aquatic aquatic aquatic ozonic ozonic ozonic ozonic citrus citrus citrus floral floral fruity,perfume: incanto amity. brand: salvatore ferragamo. gender: women. country: Italy. year: 2014. top notes: mandarin orange  melon. middle notes: lotus  white peach  jasmine. base notes: white musk  cedar. main accords: aquatic aquatic aquatic aquatic aquatic ozonic ozonic ozonic ozonic citrus citrus citrus floral floral fruity.,2
https://www.fragrantica.com/perfume/stephane-humbert-lucas-777/lady-white-snake-72388.html,lady white snake,stephane humbert lucas 777,France,unisex,"3,6",233,2022,orange blossom  honeysuckle  mandarin orange,tuberose  magnolia  jasmine,white leather  white musk  amber,white floral,tuberose,citrus,floral,animalic,"['white floral', 'tuberose', 'citrus', 'floral', 'animalic']",white floral white floral white floral white floral white floral tuberose tuberose tuberose tuberose citrus citrus citrus floral floral animalic,perfume: lady white snake. brand: stephane humbert lucas 777. gender: unisex. country: France. year: 2022. top notes: orange blossom  honeysuckle  mandarin orange. middle notes: tuberose  magnolia  jasmine. base notes: white leather  white musk  amber. main accords: white floral white floral white floral white floral white floral tuberose tuberose tuberose tuberose citrus citrus citrus floral floral animalic.,2
https://www.fragrantica.com/perfume/yves-rocher/neonatura-souffle-2170.html,neonatura souffle,yves rocher,France,women,"3,6",754,2007,ginger  italian lemon  mandarin orange  bergamot,tiare flower  ylang ylang  jasmine,vanilla  amber  benzoin,citrus,white floral,warm spicy,amber,vanilla,"['citrus', 'white floral', 'warm spicy', 'amber', 'vanilla']",citrus citrus citrus citrus citrus white floral white floral white floral white floral warm spicy warm spicy warm spicy amber amber vanilla,perfume: neonatura souffle. brand: yves rocher. gender: women. country: France. year: 2007. top notes: ginger  italian lemon  mandarin orange  bergamot. middle notes: tiare flower  ylang ylang  jasmine. base notes: vanilla  amber  benzoin. main accords: citrus citrus citrus citrus citrus white floral white floral white floral white floral warm spicy warm spicy warm spicy amber amber vanilla.,2
https://www.fragrantica.com/perfume/zara/eau-01-amalfi-coast-87989.html,eau 01 amalfi coast,zara,Spain,men,"3,6",52,2023,lemon  nutmeg,woody notes  mastic or lentisque  thuja,ambroxan  vetiver  cashmeran,citrus,woody,amber,fresh spicy,aromatic,"['citrus', 'woody', 'amber', 'fresh spicy', 'aromatic']",citrus citrus citrus citrus citrus woody woody woody woody amber amber amber fresh spicy fresh spicy aromatic,perfume: eau 01 amalfi coast. brand: zara. gender: men. country: Spain. year: 2023. top notes: lemon  nutmeg. middle notes: woody notes  mastic or lentisque  thuja. base notes: ambroxan  vetiver  cashmeran. main accords: citrus citrus citrus citrus citrus woody woody woody woody amber amber amber fresh spicy fresh spicy aromatic.,1
https://www.fragrantica.com/perfume/zara/a-daisy-bouquet-in-london-62353.html,a daisy bouquet in london,zara,Spain,women,"3,6",40,2020,bergamot,jasmine,white musk,citrus,white floral,fresh spicy,aromatic,floral,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'floral']",citrus citrus citrus citrus citrus white floral white floral white floral white floral fresh spicy fresh spicy fresh spicy aromatic aromatic floral,perfume: a daisy bouquet in london. brand: zara. gender: women. country: Spain. year: 2020. top notes: bergamot. middle notes: jasmine. base notes: white musk. main accords: citrus citrus citrus citrus citrus white floral white floral white floral white floral fresh spicy fresh spicy fresh spicy aromatic aromatic floral.,2
